customer_id,recency,frequency,monetary,segment_k
8988,247,4,1147.93,2
8989,613,2,367.74,3
8990,550,2,115.14,0
8991,513,3,848.2400000000001,2
8992,758,1,219.5,0
8993,1153,2,439.53,3
8994,17,6,1384.33,1
8995,362,3,471.69,3
8996,100,4,686.88,2
8997,751,2,454.44,3
8998,939,2,437.40999999999997,3
8999,160,1,23.29,0
9000,574,4,865.37,2
9001,130,3,384.85,3
9002,680,1,201.97,0
9003,36,5,808.31,1
9005,75,2,263.95,1
9006,108,3,309.09,1
9007,947,3,349.45,3
9008,1208,1,29.82,0
9009,1016,2,165.05,3
9010,169,4,643.58,2
9012,481,3,256.95,3
9013,135,3,354.22,3
9014,1372,1,33.83,0
9015,165,4,623.62,2
9016,881,2,198.51999999999998,3
9017,87,3,1039.16,1
9018,93,3,415.24,1
9019,46,5,856.55,1
9020,38,3,289.15,1
9021,137,5,484.84000000000003,2
9022,728,3,482.96,3
9024,143,1,142.82999999999998,0
9025,1064,2,211.04,3
9026,20,7,1177.2,1
9027,1184,1,20.56,0
9028,11,4,401.66999999999996,1
9029,1239,3,1005.2099999999999,3
9030,120,2,115.61,0
9031,794,1,72.07,0
9032,295,4,1188.6799999999998,2
9033,524,2,454.48,3
9034,578,1,100.22,0
9035,242,2,149.57,3
9036,14,4,382.45,1
9037,351,5,697.88,2
9038,170,1,139.19000000000003,0
9039,1025,1,62.01,0
9040,408,1,127.42,0
9041,459,1,49.11,0
9043,951,1,91.00999999999999,0
9044,16,3,295.75,1
9045,735,3,783.3,3
9046,449,1,200.16,0
9047,436,1,648.61,3
9048,125,6,1028.21,2
9049,18,4,1098.66,1
9050,376,1,22.46,0
9051,453,4,294.98,3
9052,42,5,870.23,1
9053,755,2,196.99,3
9054,694,2,249.26,3
9055,3,3,1149.69,1
9056,412,4,613.46,2
9058,49,5,862.96,1
9059,610,2,166.78,3
9060,496,6,838.13,2
9062,311,6,951.87,2
9063,1043,3,280.78000000000003,3
9064,97,3,458.40999999999997,1
9065,443,2,583.4599999999999,3
9066,43,2,135.95,1
9068,252,3,329.08,3
9069,76,4,257.79,1
9071,1024,1,177.16,0
9072,365,2,411.89,3
9073,348,5,712.71,2
9074,759,3,368.61,3
9075,440,3,231.44,3
9076,1046,2,137.56,0
9077,682,5,1775.78,2
9078,476,3,399.02,3
9079,1447,1,338.43,0
9080,308,3,405.08,3
9081,228,4,467.84,2
9082,34,4,664.94,1
9083,123,5,1168.59,2
9084,301,1,263.43,0
9086,394,3,386.95,3
9087,36,5,770.42,1
9088,150,1,583.76,3
9089,444,3,157.79999999999998,3
9090,280,4,801.9,2
9091,444,3,756.16,2
9092,364,2,276.06,3
9093,806,1,208.98000000000002,0
9094,576,3,564.95,3
9095,310,3,665.3,2
9096,371,1,365.68,3
9097,301,1,403.92,3
9098,57,4,786.1,1
9099,196,4,554.79,2
9100,538,1,46.86,0
9101,106,3,542.87,1
9103,472,3,459.59000000000003,3
9104,186,2,113.27,0
9105,1153,1,200.69,0
9106,18,5,522.79,1
9107,605,4,655.5,2
9108,520,5,936.29,2
9109,1380,1,265.49,0
9110,90,4,528.38,1
9111,788,2,824.8000000000001,3
9112,1206,2,205.12,3
9113,70,5,258.22,1
9114,107,4,908.91,2
9115,16,2,626.33,1
9116,926,1,18.29,0
9118,369,3,387.38,3
9119,437,1,829.33,3
9120,143,4,319.89,2
9122,561,1,141.03,0
9123,175,2,174.36,3
9124,145,2,311.1,3
9125,50,3,442.90999999999997,1
9126,69,4,364.88,1
9127,1048,3,411.58,3
9128,595,3,331.21000000000004,3
9129,1095,2,271.0,3
9130,232,5,1147.45,2
9131,421,2,99.56,0
9132,98,6,873.71,2
9133,553,2,73.55,0
9134,72,3,73.67,1
9135,197,6,1663.0,2
9136,620,2,115.44,0
9137,429,3,339.46,3
9138,639,3,221.97,3
9139,262,3,249.8,3
9140,143,2,495.52,3
9141,379,5,975.88,2
9142,1271,2,193.32,3
9143,892,1,43.26,0
9144,785,1,124.64,0
9145,39,4,688.67,1
9146,315,3,320.39,3
9147,35,7,1079.05,1
9148,1045,1,180.79000000000002,0
9149,752,3,372.3,3
9150,369,1,171.05,0
9151,92,4,564.87,1
9152,97,6,966.7,2
9153,166,3,249.74,3
9154,1230,1,224.66,0
9155,1072,2,488.1,3
9156,698,2,372.78,3
9157,830,2,337.38,3
9158,609,3,485.86,3
9159,791,3,225.83,3
9160,174,2,407.84,3
9163,963,4,314.28000000000003,3
9164,17,6,1231.4399999999998,1
9165,222,2,312.16,3
9166,430,2,294.95,3
9167,312,3,450.56,3
9168,29,3,458.14,1
9169,17,3,448.2,1
9170,97,4,1145.01,2
9171,97,3,508.3,1
9173,51,2,319.77,1
9174,584,1,110.35,0
9175,471,3,447.1,3
9176,320,1,177.69000000000003,0
9177,88,3,421.59,1
9178,69,2,137.6,1
9179,712,3,212.95,3
9180,43,4,509.61,1
9181,500,2,226.17000000000002,3
9183,92,3,647.21,1
9184,120,4,767.62,2
9185,794,2,280.61,3
9186,867,3,321.40000000000003,3
9187,74,2,141.69,1
9188,206,4,727.1700000000001,2
9189,585,6,1311.57,2
9190,293,6,1061.39,2
9191,58,4,628.31,1
9192,159,3,366.5,3
9193,11,4,682.03,1
9194,567,2,66.3,0
9195,193,5,932.64,2
9196,531,2,754.5,3
9197,587,1,304.03999999999996,0
9198,139,2,415.85,3
9199,690,1,7.55,0
9200,420,4,885.7,2
9201,600,2,145.76999999999998,0
9202,21,2,269.53000000000003,1
9203,41,3,454.36,1
9204,688,2,174.65,3
9205,103,3,224.15000000000003,1
9206,1031,1,429.95,3
9207,371,3,369.27,3
9208,721,2,179.73000000000002,3
9209,244,3,480.88,3
9210,196,5,1142.92,2
9211,399,3,544.0899999999999,3
9212,193,4,542.92,2
9213,40,5,954.28,1
9214,598,2,239.61,3
9215,398,3,367.64,3
9216,965,2,177.56,3
9218,190,2,457.76,3
9219,699,2,481.39,3
9220,632,3,622.34,3
9221,351,2,277.21999999999997,3
9222,496,3,399.64,3
9223,45,4,848.32,1
9224,343,3,297.95,3
9225,287,3,443.51,3
9226,1286,1,227.76,0
9228,63,3,106.19,1
9229,573,3,532.78,3
9230,463,1,32.6,0
9231,992,4,389.46000000000004,3
9232,130,3,309.24,3
9234,1183,1,252.21,0
9235,357,2,298.23,3
9236,462,5,767.86,2
9237,581,2,467.01,3
9238,182,4,655.44,2
9239,702,3,347.96999999999997,3
9240,62,1,126.06,0
9241,404,4,1184.06,2
9242,901,2,245.27,3
9243,241,5,1074.8799999999999,2
9244,77,3,472.58,1
9245,211,5,887.98,2
9246,370,5,805.68,2
9247,209,3,486.03999999999996,3
9248,381,4,1146.99,2
9249,1200,1,310.61,0
9250,1047,2,349.98,3
9251,102,2,685.51,1
9252,11,2,568.7,1
9253,114,3,605.9,1
9254,858,4,1258.78,2
9255,696,1,277.43,0
9256,130,1,74.42,0
9257,362,2,262.12,3
9258,1264,1,78.31,0
9259,1044,1,278.21999999999997,0
9260,671,3,647.64,3
9261,591,2,435.0,3
9262,174,1,105.7,0
9263,20,2,293.2,1
9264,414,1,105.67,0
9265,563,3,692.78,3
9266,1121,1,129.53,0
9267,593,4,276.90999999999997,3
9268,73,3,833.73,1
9269,146,2,261.11,3
9270,693,3,255.13,3
9271,178,3,500.63,2
9272,408,7,710.96,2
9273,56,4,651.22,1
9274,1343,1,92.41,0
9275,217,4,599.77,2
9276,1100,1,363.56,3
9277,337,1,109.84,0
9278,715,2,335.34000000000003,3
9279,228,3,449.21999999999997,3
9280,830,2,1469.73,3
9281,264,3,493.88,3
9283,866,1,30.43,0
9284,442,5,1143.9,2
9285,198,3,420.05,3
9287,102,2,71.23,0
9288,337,4,682.98,2
9289,212,4,701.96,2
9290,443,4,1265.65,2
9291,821,2,193.94,3
9292,550,3,512.71,3
9293,775,1,266.48,0
9294,609,3,445.63,3
9295,385,4,945.0899999999999,2
9296,483,5,855.15,2
9297,981,2,221.41,3
9298,1334,1,62.45,0
9299,537,2,242.23000000000002,3
9300,833,1,324.8,0
9301,560,1,188.11,0
9302,394,1,72.0,0
9303,147,3,62.31,0
9304,188,4,386.98,2
9305,612,1,214.63,0
9306,54,6,672.8100000000001,1
9307,38,2,165.37,1
9308,288,4,478.41,2
9309,1309,1,111.11000000000001,0
9310,83,2,148.26999999999998,3
9311,418,2,100.4,0
9312,296,3,225.57,3
9313,52,3,812.24,1
9315,1326,1,128.51999999999998,0
9316,363,2,1367.01,3
9317,696,1,127.78,0
9318,197,2,202.59,3
9319,24,7,1213.73,1
9320,35,4,533.13,1
9321,369,6,1262.29,2
9322,1012,1,168.05,0
9323,126,5,961.61,2
9324,180,3,656.03,2
9326,1260,1,36.59,0
9327,1003,2,279.77,3
9328,171,6,1400.22,2
9329,794,3,488.07,3
9330,175,5,1568.71,2
9332,239,2,306.21,3
9333,464,2,114.72,0
9334,297,3,248.05,3
9335,281,3,254.76,3
9336,576,3,437.55,3
9337,446,6,596.71,2
9338,137,3,524.5,2
9339,1203,2,580.15,3
9340,162,3,1118.5,2
9341,63,2,325.27,1
9342,231,6,657.93,2
9343,72,4,603.28,1
9344,586,1,40.42,0
9345,21,2,461.97,1
9347,785,2,424.73,3
9348,564,7,1011.76,2
9349,1023,2,470.95,3
9350,160,4,631.71,2
9351,342,3,302.5,3
9352,24,3,390.96,1
9353,213,3,201.51000000000002,3
9354,706,2,127.55,0
9355,293,4,838.14,2
9356,400,4,1069.33,2
9357,117,2,1122.7,1
9359,152,2,234.98,3
9361,411,2,390.82,3
9362,257,6,1117.07,2
9364,1052,1,274.81,0
9365,415,3,252.44,3
9366,143,3,670.89,2
9367,636,2,476.35,3
9368,1028,2,190.98,3
9369,111,4,293.02,1
9370,181,5,1035.1200000000001,2
9371,735,1,111.68,0
9372,1232,2,566.75,3
9373,400,4,618.48,2
9374,210,1,67.66,0
9375,359,7,1041.88,2
9376,1114,1,167.45,0
9377,12,4,416.73,1
9378,734,2,479.15000000000003,3
9379,9,4,721.65,1
9380,201,3,559.23,2
9381,394,4,304.13,3
9382,441,4,1017.77,2
9383,50,4,1038.14,1
9384,154,3,260.87,3
9385,223,3,601.14,2
9386,539,1,48.8,0
9387,824,4,634.9,2
9388,627,2,527.37,3
9389,1080,1,83.41,0
9390,487,4,677.6,2
9391,534,3,266.42,3
9393,1361,1,213.06,0
9394,266,1,1896.0300000000002,3
9395,882,2,196.87,3
9396,905,1,256.5,0
9397,652,1,51.1,0
9398,271,3,117.26,3
9399,17,2,110.23,1
9400,103,2,45.089999999999996,0
9401,141,6,1204.27,2
9402,349,1,265.32,0
9403,83,6,1056.35,2
9404,285,4,634.16,2
9406,418,3,383.22,3
9407,398,3,918.1999999999999,2
9408,810,1,136.97,0
9409,234,5,724.6,2
9410,439,3,184.88,3
9412,48,2,151.14,1
9413,220,2,421.32,3
9414,1448,1,520.72,3
9415,904,3,581.2,3
9416,1431,1,234.16,0
9417,253,4,606.77,2
9418,163,3,576.75,2
9419,386,5,637.0600000000001,2
9420,491,4,693.22,2
9421,217,2,490.34999999999997,3
9422,178,5,520.5699999999999,2
9423,164,2,258.42,3
9424,99,1,16.21,0
9425,382,3,486.56,3
9426,516,2,342.53999999999996,3
9427,245,3,755.0699999999999,2
9428,36,3,1262.99,1
9429,465,2,500.46000000000004,3
9430,62,2,582.5500000000001,1
9431,1099,2,415.73,3
9432,182,4,577.2,2
9433,490,2,739.8299999999999,3
9434,62,8,1574.48,2
9435,875,1,480.19,3
9436,453,3,649.42,3
9437,110,7,1853.45,2
9438,1080,4,472.68,3
9439,783,2,189.51,3
9440,9,5,584.52,1
9441,326,2,192.25,3
9442,735,1,567.39,3
9443,458,4,625.77,2
9445,109,5,1246.52,2
9446,330,3,218.94,3
9447,5,1,137.2,1
9448,465,1,407.44,3
9449,411,4,533.56,2
9451,821,2,710.9399999999999,3
9452,93,5,1254.94,2
9453,451,3,358.01,3
9454,1324,1,20.66,0
9456,948,2,527.35,3
9457,136,1,483.41999999999996,3
9458,273,3,1130.26,2
9459,409,5,685.21,2
9460,201,1,121.78999999999999,0
9461,6,5,823.75,1
9462,97,3,521.4300000000001,1
9463,25,2,113.38,1
9464,60,3,206.62,1
9465,476,2,229.88,3
9466,742,1,112.28999999999999,0
9467,14,5,549.84,1
9468,778,2,501.96,3
9469,92,3,554.31,1
9470,839,1,134.45,0
9471,986,1,365.29,3
9472,179,3,685.89,2
9473,276,3,340.4,3
9474,175,4,601.38,2
9475,12,3,498.77,1
9476,80,3,851.8199999999999,1
9477,29,5,443.68999999999994,1
9478,532,3,424.09000000000003,3
9479,664,2,385.97,3
9480,116,3,1304.04,2
9481,23,5,1209.71,1
9482,17,2,417.01,1
9483,594,2,592.3,3
9484,62,3,1140.47,1
9485,293,2,172.07999999999998,3
9486,44,2,394.57,1
9487,1072,2,195.67,3
9488,1053,1,141.91,0
9489,1008,1,193.39,0
9490,260,3,245.42,3
9491,1113,6,1443.12,2
9492,586,2,259.90999999999997,3
9493,1350,1,49.67,0
9494,478,4,922.79,2
9495,15,2,513.9300000000001,1
9496,641,1,169.14000000000001,0
9497,511,1,57.97,0
9498,11,3,866.9,1
9499,309,2,511.7,3
9500,12,2,365.05,1
9501,325,1,1054.8300000000002,3
9502,21,3,458.1,1
9503,1190,1,243.59999999999997,0
9504,14,4,539.17,1
9505,583,3,317.19,3
9506,40,1,93.36,0
9507,59,3,563.95,1
9508,60,2,695.8,1
9509,154,4,493.07,2
9510,380,5,699.56,2
9511,1207,2,258.90999999999997,3
9513,1241,1,175.73,0
9514,1045,3,322.68,3
9516,157,6,992.16,2
9517,307,3,902.28,2
9518,838,3,209.56,3
9519,1043,1,216.02,0
9520,133,8,1338.59,2
9521,387,3,333.23,3
9522,514,2,880.27,3
9523,118,2,143.2,3
9524,118,4,342.16999999999996,2
9525,550,4,798.6800000000001,2
9526,362,2,375.68,3
9527,557,1,21.33,0
9528,234,2,103.13,0
9529,66,2,463.26,1
9530,971,1,519.95,3
9531,416,2,104.65,0
9532,594,2,246.13,3
9533,44,5,866.4,1
9534,259,2,229.85999999999999,3
9535,105,4,460.5,2
9536,604,3,188.35,3
9537,116,6,2427.4,2
9538,69,2,174.65,1
9539,946,1,118.72,0
9540,376,5,1829.3,2
9541,61,3,320.93,1
9542,969,2,461.75,3
9543,771,4,657.02,2
9544,300,1,73.11,0
9545,618,4,348.73,3
9546,290,2,355.08,3
9547,17,5,572.6,1
9548,627,4,801.16,2
9549,1152,2,296.95,3
9550,5,6,1579.09,1
9551,493,3,992.7600000000001,2
9552,1234,1,205.07,0
9553,1051,1,242.59,0
9554,267,3,305.26,3
9555,634,1,48.8,0
9556,6,6,803.78,1
9557,1,3,290.37,1
9559,261,2,214.2,3
9560,154,3,512.86,2
9561,760,2,93.13,0
9562,1051,2,318.40999999999997,3
9563,593,1,70.5,0
9564,308,1,119.68,0
9565,950,1,146.44,0
9566,1123,2,268.01,3
9567,90,4,634.6,2
9568,783,2,564.86,3
9569,5,2,533.59,1
9570,813,2,236.17,3
9571,162,3,209.62,3
9572,1114,1,212.12,0
9573,269,2,328.44,3
9574,135,2,483.62,3
9575,603,1,112.32999999999998,0
9576,421,3,378.14,3
9577,299,4,1956.11,2
9578,1162,1,103.84,0
9580,366,4,675.9399999999999,2
9581,996,1,136.55,0
9582,261,3,271.92,3
9583,253,3,440.34,3
9584,441,4,459.17,2
9585,910,2,171.6,3
9586,400,4,1619.3500000000001,2
9587,453,2,318.34,3
9588,261,2,222.98000000000002,3
9589,267,4,668.49,2
9590,336,4,500.67,2
9591,384,4,519.04,2
9592,264,2,76.3,0
9593,371,3,481.19000000000005,3
9594,197,4,348.17,2
9595,935,1,225.32999999999998,0
9596,200,4,853.3399999999999,2
9597,61,2,210.05,1
9598,192,2,179.98000000000002,3
9599,97,6,1282.46,2
9600,264,3,192.51000000000002,3
9601,225,2,486.47,3
9602,552,1,73.65,0
9603,1301,1,56.39,0
9604,109,4,1219.73,2
9605,149,4,391.9,2
9606,355,2,202.64,3
9607,710,1,220.63,0
9608,1164,1,121.0,0
9609,263,3,319.58,3
9610,132,4,425.27,2
9611,1176,2,180.43,3
9612,419,4,641.58,2
9613,548,1,285.03000000000003,0
9614,153,2,173.86,3
9615,1322,2,641.03,3
9616,592,3,497.08000000000004,3
9617,579,2,210.05,3
9618,84,5,1277.26,2
9619,30,4,851.47,1
9620,137,1,151.45999999999998,0
9621,29,3,876.61,1
9622,637,6,1245.52,2
9623,77,1,363.66,3
9624,737,3,358.2,3
9625,152,2,429.25,3
9627,1211,1,86.32,0
9628,220,5,558.5,2
9629,205,2,302.75,3
9630,54,4,1484.36,1
9631,116,1,82.51,0
9632,537,3,294.62,3
9633,28,1,30.93,0
9634,411,1,287.9,0
9635,67,2,358.29,1
9636,37,2,202.74,1
9637,574,4,248.54999999999998,3
9638,558,2,237.09,3
9639,968,2,355.66,3
9640,31,5,535.49,1
9641,125,3,741.12,2
9642,432,4,447.99,2
9643,360,4,949.89,2
9644,378,5,814.15,2
9645,8,2,317.16,1
9646,712,3,821.11,3
9647,233,3,618.07,2
9648,831,2,327.99,3
9649,149,4,252.09,2
9650,26,1,63.239999999999995,0
9651,52,2,630.5,1
9652,530,6,1101.83,2
9653,667,3,719.9200000000001,3
9654,1222,1,218.77,0
9655,68,2,229.18,1
9657,1424,1,140.57,0
9658,505,2,65.50999999999999,0
9659,1295,2,338.78999999999996,3
9660,302,1,44.0,0
9662,246,5,871.28,2
9663,786,2,390.97999999999996,3
9664,523,2,987.76,3
9665,315,5,1032.03,2
9666,1065,2,257.25,3
9667,343,1,94.7,0
9668,1081,2,194.0,3
9669,1036,3,467.40999999999997,3
9670,54,1,185.05,0
9671,31,2,1041.4099999999999,1
9672,678,3,471.58000000000004,3
9673,199,4,440.84000000000003,2
9674,257,5,979.79,2
9677,606,5,492.7,2
9678,202,2,499.58000000000004,3
9679,81,2,459.95,1
9680,4,2,283.51,1
9681,186,3,100.8,3
9682,396,1,302.39,0
9683,468,5,477.4,2
9684,438,3,405.36,3
9685,107,2,787.35,1
9686,318,3,821.76,2
9687,96,2,365.74,1
9688,1113,2,379.35,3
9689,739,1,176.34,0
9690,47,2,300.58,1
9691,348,2,465.8,3
9692,562,3,538.02,3
9693,69,6,851.4,2
9694,692,2,279.18,3
9695,603,1,295.90999999999997,0
9696,710,2,358.29,3
9697,991,1,158.19,0
9698,453,1,184.38,0
9699,163,3,358.21999999999997,3
9700,336,5,776.74,2
9701,1170,1,119.87,0
9702,205,5,385.95,2
9703,1239,1,124.27000000000001,0
9704,1056,1,12.02,0
9705,430,3,346.95,3
9706,567,4,431.08,2
9707,419,3,510.28,3
9708,272,3,461.51,3
9709,98,6,843.09,2
9710,986,2,589.7,3
9711,25,6,693.53,1
9712,250,3,299.49,3
9713,479,1,148.54000000000002,0
9714,861,2,376.69,3
9715,395,2,64.75999999999999,0
9716,600,3,407.28000000000003,3
9717,771,3,358.76,3
9718,122,3,561.86,2
9719,127,4,800.77,2
9720,44,6,973.95,1
9721,18,7,884.4300000000001,1
9722,251,4,1047.62,2
9723,116,5,449.92999999999995,2
9724,695,1,267.81,0
9725,526,5,1233.71,2
9726,397,3,421.95,3
9727,652,3,462.9,3
9728,1008,4,582.87,2
9729,175,4,530.32,2
9730,307,2,408.96,3
9731,63,1,191.16,0
9732,187,4,461.01,2
9733,259,3,462.15,3
9734,223,3,320.12,3
9735,1370,1,292.58,0
9736,984,1,158.29,0
9737,442,2,324.63,3
9738,386,3,445.78,3
9739,336,3,714.7,2
9740,104,5,619.98,2
9741,242,4,599.05,2
9742,301,2,239.74,3
9743,213,3,779.98,2
9744,329,4,781.35,2
9745,907,1,162.85,0
9746,145,4,680.9,2
9748,942,1,359.33,3
9749,432,4,727.15,2
9750,1045,1,52.99,0
9751,201,3,686.0,2
9752,16,9,1748.1299999999999,1
9753,56,3,465.20000000000005,1
9754,76,3,669.89,1
9755,997,3,223.34,3
9756,759,2,229.16,3
9757,450,2,382.07000000000005,3
9758,890,2,572.78,3
9759,31,3,536.8,1
9760,438,2,244.85,3
9761,801,1,125.19,0
9762,187,4,394.27,2
9763,575,1,83.92,0
9764,27,2,633.4,1
9766,66,3,425.49,1
9767,1273,2,401.44,3
9768,194,8,1393.1100000000001,2
9769,937,1,113.94,0
9770,4,6,663.49,1
9771,14,2,109.05,1
9772,142,3,498.24,2
9773,21,5,750.5,1
9774,637,3,1084.96,2
9775,1288,3,576.77,3
9776,33,6,962.68,1
9777,121,4,443.90999999999997,2
9778,394,3,329.36,3
9779,717,3,479.76,3
9780,626,4,329.57,3
9781,738,2,149.13,0
9782,487,3,595.75,3
9783,1298,1,130.74,0
9784,48,6,967.16,1
9785,49,5,575.62,1
9786,752,2,27.64,0
9787,188,5,1278.44,2
9788,35,5,944.32,1
9789,1135,2,464.35999999999996,3
9790,298,6,668.58,2
9791,278,3,512.5799999999999,3
9792,915,1,189.67000000000002,0
9793,72,4,1063.81,2
9794,418,2,165.72,3
9795,312,2,905.62,3
9796,848,2,164.8,3
9797,116,3,486.49,1
9799,346,4,844.78,2
9800,200,2,360.56,3
9801,947,2,288.69,3
9802,88,4,367.77,1
9803,724,2,716.3199999999999,3
9804,385,1,93.23,0
9805,426,2,177.5,3
9806,516,2,159.19,3
9807,876,3,218.11,3
9808,470,1,151.5,0
9809,937,3,197.67,3
9810,55,6,840.63,2
9812,259,3,527.8199999999999,3
9813,274,2,726.5999999999999,3
9814,868,4,837.24,2
9815,1420,1,145.82999999999998,0
9816,157,4,792.34,2
9817,413,2,181.4,3
9818,114,5,736.14,2
9819,290,4,124.00999999999999,3
9821,117,6,767.0,2
9822,44,6,1069.52,1
9825,131,4,1152.18,2
9826,1103,2,443.49,3
9827,540,3,263.21,3
9828,390,4,263.58,3
9829,619,2,253.04000000000002,3
9830,45,4,694.1,1
9831,1358,1,736.97,3
9832,256,1,137.45,0
9833,21,3,371.91,1
9834,106,6,1038.96,2
9835,1381,1,130.29,0
9836,867,1,155.01,0
9837,108,3,359.39,1
9838,553,6,1263.19,2
9839,271,5,1348.15,2
9840,288,2,798.6600000000001,3
9841,341,1,116.38,0
9842,76,2,157.99,1
9843,431,2,77.56,0
9844,105,4,316.07,1
9845,941,4,714.62,2
9846,515,2,792.33,3
9847,373,4,873.09,2
9848,256,3,626.61,2
9849,376,2,469.4,3
9850,1239,2,79.31,0
9851,543,4,435.24,2
9852,62,6,1533.7299999999998,2
9853,398,2,392.37,3
9854,412,2,391.85,3
9855,70,2,359.71999999999997,1
9856,77,4,690.69,1
9857,374,5,457.0,2
9858,699,1,146.22,0
9859,69,2,270.72,1
9860,377,6,1351.3600000000001,2
9861,1206,2,381.87,3
9862,70,5,1089.3,2
9863,86,6,972.3299999999999,2
9864,496,3,299.79,3
9865,62,4,828.5,1
9866,348,3,289.1,3
9868,621,2,113.8,0
9869,571,1,269.98,0
9871,606,1,287.18,0
9872,227,5,967.06,2
9873,824,1,76.85,0
9874,882,1,59.32,0
9875,125,6,1334.7,2
9876,330,6,1515.47,2
9878,1076,2,434.90999999999997,3
9880,414,6,1024.02,2
9881,209,2,656.39,3
9882,86,2,739.03,1
9883,1047,2,125.53,0
9884,596,3,1043.44,2
9885,147,5,784.53,2
9886,723,3,204.6,3
9887,707,4,952.47,2
9888,332,2,444.1,3
9889,187,7,795.41,2
9890,224,5,1075.75,2
9891,105,4,1077.1,2
9892,325,4,366.2,2
9893,1228,3,264.26,3
9895,1232,1,68.92,0
9896,31,7,775.34,1
9898,74,5,438.87,1
9899,270,2,477.58000000000004,3
9900,474,1,169.43,0
9901,633,4,468.57,2
9902,1322,1,202.2,0
9904,720,4,766.26,2
9905,527,3,243.57999999999998,3
9906,527,4,820.7099999999999,2
9907,435,5,653.8000000000001,2
9909,1124,2,356.71,3
9910,130,4,361.06,2
9911,39,4,199.16,1
9912,2,8,2142.47,1
9913,391,1,73.37,0
9914,1190,2,202.09,3
9915,520,1,172.76,0
9916,141,4,1170.71,2
9917,680,3,259.55,3
9918,1235,1,114.69,0
9919,732,1,290.85,0
9920,356,5,1001.12,2
9921,74,4,298.64,1
9922,463,2,1094.95,3
9923,91,3,826.9300000000001,1
9925,494,3,561.3,3
9926,1323,2,214.72,3
9927,148,1,238.57999999999998,0
9928,179,3,681.64,2
9929,285,2,357.8,3
9930,1239,2,223.03,3
9931,67,4,480.89,1
9932,187,2,213.10999999999999,3
9933,318,3,895.99,2
9934,79,4,632.73,1
9936,231,5,723.86,2
9938,344,5,1328.51,2
9939,98,2,330.63,3
9940,675,2,336.06,3
9941,12,2,502.35,1
9942,258,2,399.21999999999997,3
9943,1431,1,206.95000000000002,0
9944,42,7,950.77,1
9945,190,3,978.19,2
9946,349,4,1374.01,2
9947,123,5,495.61,2
9948,1274,1,76.39,0
9950,1186,1,477.86,3
9951,938,2,246.35,3
9952,312,1,188.92,0
9953,189,5,1212.57,2
9954,756,1,145.51999999999998,0
9955,246,5,1208.04,2
9956,964,2,243.69,3
9957,749,1,70.4,0
9958,240,2,383.65,3
9959,554,3,956.01,2
9960,583,2,367.55,3
9961,125,2,308.63,3
9962,588,1,151.10999999999999,0
9963,112,1,102.02,0
9964,999,1,116.32,0
9965,277,1,117.11,0
9966,8,2,120.78,1
9967,396,3,1106.6299999999999,2
9968,115,4,784.3199999999999,2
9969,797,1,163.48,0
9970,537,1,218.72,0
9971,411,3,337.89,3
9972,491,3,133.83,3
9973,1373,1,58.59,0
9974,224,5,983.13,2
9975,160,2,323.66,3
9976,80,4,1170.99,2
9977,733,1,78.02,0
9978,147,3,362.59000000000003,3
9979,1,4,915.41,1
9980,226,2,148.45,3
9981,496,4,679.21,2
9982,1458,1,137.39,0
9983,97,3,394.46000000000004,1
9984,12,3,478.73,1
9985,94,5,738.83,2
9987,577,4,317.39,3
9988,253,2,420.33,3
9989,59,3,510.72,1
9990,152,2,204.07,3
9991,428,2,340.79,3
9992,152,8,1431.66,2
9993,396,4,948.9699999999999,2
9994,114,2,228.69,3
9995,387,4,377.85,2
9996,116,1,153.44,0
9997,851,1,36.69,0
9998,876,1,157.37,0
9999,342,2,525.94,3
10000,856,1,31.65,0
10001,408,5,1054.1,2
10002,568,2,368.05,3
10003,1395,1,385.21000000000004,3
10005,374,4,724.29,2
10006,81,4,756.27,1
10007,268,3,522.62,3
10009,542,3,363.81,3
10011,489,3,713.19,3
10012,43,3,644.02,1
10014,386,3,766.18,2
10015,65,8,1992.6,2
10016,287,2,367.56,3
10017,320,3,284.01,3
10018,892,1,224.81,0
10020,242,2,426.51,3
10021,708,2,275.58,3
10022,328,2,221.54,3
10023,13,5,2240.14,1
10024,797,1,91.79,0
10025,252,6,1684.99,2
10026,10,1,42.0,1
10027,45,3,793.04,1
10029,351,3,523.23,3
10030,201,1,175.03,0
10031,482,1,199.85,0
10032,232,3,478.01,3
10033,381,2,121.36,0
10034,565,2,384.34000000000003,3
10035,417,1,175.94,0
10036,12,4,1063.85,1
10037,84,2,188.68,1
10038,72,3,491.15000000000003,1
10039,493,3,308.35,3
10040,309,5,710.17,2
10041,150,1,245.48,0
10042,544,3,374.88,3
10043,198,2,293.18,3
10044,417,3,147.04,3
10045,184,1,150.26999999999998,0
10046,421,3,793.1,2
10047,1152,1,180.69,0
10048,96,1,295.77000000000004,3
10050,668,1,133.43,0
10051,558,3,272.71999999999997,3
10053,1046,1,30.99,0
10054,645,2,170.57,3
10055,324,3,375.82,3
10056,424,4,765.07,2
10057,127,6,725.38,2
10058,433,2,69.93,0
10059,301,3,424.75,3
10060,1100,1,275.08,0
10061,980,2,33.54,0
10062,90,4,848.88,2
10063,33,2,170.35,1
10064,187,1,16.27,0
10065,1328,1,68.82,0
10066,30,5,428.78999999999996,1
10067,593,3,1203.45,2
10068,27,8,1161.31,1
