order_id,customer_id,order_date,order_status
34247,11415,2022-12-14,Completed
34248,11415,2022-01-28,Completed
34249,11415,2021-12-17,Completed
34250,11415,2021-06-10,Completed
34251,11415,2024-05-16,Completed
34252,11415,2024-08-31,Completed
34253,11416,2021-08-15,Completed
34254,11416,2021-07-08,Completed
34255,11416,2024-02-18,Completed
34256,11416,2023-04-21,Returned
34257,11417,2021-10-08,Completed
34258,11418,2022-12-16,Completed
34259,11418,2021-08-25,Completed
34260,11418,2022-06-27,Completed
34261,11418,2023-05-27,Completed
34262,11419,2024-08-13,Completed
34263,11420,2022-10-12,Completed
34264,11420,2022-12-08,Completed
34265,11421,2021-12-13,Completed
34266,11421,2022-04-07,Returned
34267,11421,2023-10-30,Completed
34268,11422,2023-02-13,Completed
34269,11423,2022-05-08,Completed
34270,11423,2024-09-10,Completed
34271,11423,2021-10-24,Returned
34272,11423,2023-09-30,Completed
34273,11423,2021-06-12,Cancelled
34274,11424,2023-01-15,Completed
34275,11424,2024-05-24,Completed
34276,11424,2023-05-23,Completed
34277,11425,2022-04-02,Completed
34278,11425,2023-12-19,Completed
34279,11425,2024-08-07,Returned
34280,11425,2021-05-07,Completed
34281,11426,2024-07-05,Cancelled
34282,11426,2022-10-23,Completed
34283,11427,2023-10-12,Completed
34284,11427,2022-01-24,Completed
34285,11428,2022-12-18,Completed
34286,11428,2024-10-13,Completed
34287,11429,2024-02-10,Returned
34288,11429,2022-06-10,Completed
34289,11429,2024-02-20,Completed
34290,11429,2022-08-08,Completed
34291,11429,2021-02-06,Returned
34292,11429,2024-07-26,Completed
34293,11430,2023-08-01,Completed
34294,11430,2024-12-10,Completed
34295,11430,2021-06-18,Completed
34296,11430,2022-05-29,Completed
34297,11431,2022-12-29,Completed
34298,11431,2024-02-07,Completed
34299,11431,2023-12-07,Completed
34300,11431,2022-07-26,Completed
34301,11432,2022-03-06,Returned
34302,11433,2021-06-12,Completed
34303,11433,2022-08-04,Completed
34304,11433,2022-12-07,Completed
34305,11433,2023-08-13,Completed
34306,11434,2022-10-29,Returned
34307,11434,2021-07-06,Completed
34308,11434,2023-10-27,Completed
34309,11435,2022-02-10,Completed
34310,11435,2024-03-19,Completed
34311,11435,2021-08-24,Completed
34312,11436,2023-05-19,Completed
34313,11436,2024-12-25,Completed
34314,11436,2021-10-13,Completed
34315,11437,2021-12-25,Completed
34316,11437,2022-03-04,Completed
34317,11437,2021-08-02,Completed
34318,11438,2023-12-23,Cancelled
34319,11438,2023-05-01,Completed
34320,11438,2021-09-20,Completed
34321,11438,2021-04-03,Completed
34322,11438,2023-08-22,Completed
34323,11438,2022-11-11,Completed
34324,11438,2023-03-30,Completed
34325,11439,2023-02-21,Completed
34326,11439,2022-10-19,Completed
34327,11439,2021-07-14,Completed
34328,11440,2021-08-28,Completed
34329,11440,2022-01-22,Completed
34330,11440,2023-11-13,Completed
34331,11441,2022-05-22,Completed
34332,11441,2024-08-15,Completed
34333,11442,2021-12-24,Completed
34334,11442,2024-08-21,Completed
34335,11442,2022-03-07,Completed
34336,11442,2024-02-02,Returned
34337,11442,2021-10-07,Completed
34338,11443,2021-08-21,Returned
34339,11443,2021-07-05,Completed
34340,11443,2021-12-13,Completed
34341,11443,2024-11-01,Completed
34342,11444,2023-09-28,Completed
34343,11444,2021-08-31,Completed
34344,11444,2024-01-10,Completed
34345,11444,2023-05-16,Completed
34346,11446,2022-10-13,Completed
34347,11446,2024-12-04,Completed
34348,11447,2023-04-12,Completed
34349,11447,2023-02-06,Completed
34350,11448,2023-12-14,Completed
34351,11449,2023-06-30,Completed
34352,11449,2023-10-22,Completed
34353,11450,2024-11-01,Completed
34354,11450,2023-02-13,Completed
34355,11450,2021-12-06,Completed
34356,11451,2021-09-12,Completed
34357,11451,2022-05-25,Completed
34358,11452,2023-06-02,Completed
34359,11452,2024-11-29,Completed
34360,11452,2023-05-22,Cancelled
34361,11452,2023-09-14,Completed
34362,11452,2023-07-04,Completed
34363,11453,2022-08-26,Returned
34364,11453,2021-03-22,Completed
34365,11454,2023-08-07,Completed
34366,11454,2023-06-16,Completed
34367,11455,2024-05-06,Completed
34368,11455,2024-01-05,Completed
34369,11455,2022-01-13,Completed
34370,11456,2024-09-11,Completed
34371,11456,2024-04-21,Completed
34372,11456,2023-07-18,Completed
34373,11456,2022-03-14,Completed
34374,11456,2023-02-07,Completed
34375,11457,2022-07-09,Completed
34376,11457,2023-04-30,Completed
34377,11457,2022-08-03,Completed
34378,11458,2023-08-21,Completed
34379,11458,2023-02-27,Completed
34380,11458,2023-07-31,Completed
34381,11459,2022-01-16,Completed
34382,11460,2022-04-15,Completed
34383,11461,2022-02-09,Completed
34384,11462,2022-01-06,Returned
34385,11462,2021-08-25,Completed
34386,11462,2024-02-19,Completed
34387,11462,2023-03-12,Completed
34388,11463,2021-03-09,Completed
34389,11463,2024-04-10,Completed
34390,11463,2024-10-03,Completed
34391,11464,2024-08-26,Completed
34392,11464,2021-06-04,Completed
34393,11464,2023-07-15,Returned
34394,11465,2022-02-02,Completed
34395,11466,2023-11-14,Completed
34396,11466,2021-01-22,Completed
34397,11466,2023-08-19,Completed
34398,11467,2022-03-15,Completed
34399,11467,2022-07-22,Completed
34400,11467,2021-04-25,Completed
34401,11467,2022-11-14,Completed
34402,11467,2022-12-07,Completed
34403,11468,2023-07-09,Completed
34404,11468,2021-02-05,Completed
34405,11468,2023-12-23,Completed
34406,11468,2021-06-18,Completed
34407,11468,2023-01-31,Returned
34408,11470,2021-04-26,Completed
34409,11470,2022-06-24,Completed
34410,11471,2024-03-25,Completed
34411,11471,2022-03-16,Completed
34412,11471,2024-06-24,Completed
34413,11471,2023-02-20,Completed
34414,11472,2023-06-29,Completed
34415,11473,2022-02-11,Completed
34416,11473,2023-05-30,Completed
34417,11473,2024-08-19,Completed
34418,11473,2024-02-11,Completed
34419,11473,2022-05-12,Completed
34420,11474,2021-03-26,Completed
34421,11474,2022-08-03,Completed
34422,11475,2022-01-24,Completed
34423,11475,2023-11-29,Completed
34424,11475,2024-12-15,Completed
34425,11475,2024-07-27,Completed
34426,11475,2022-08-22,Completed
34427,11476,2021-07-16,Returned
34428,11476,2024-12-05,Completed
34429,11476,2022-01-06,Completed
34430,11476,2022-11-01,Completed
34431,11478,2023-11-08,Completed
34432,11478,2021-01-22,Completed
34433,11478,2022-11-18,Returned
34434,11478,2024-06-21,Completed
34435,11478,2022-10-10,Completed
34436,11479,2023-05-14,Completed
34437,11479,2021-09-10,Completed
34438,11479,2024-09-09,Completed
34439,11479,2022-11-04,Completed
34440,11479,2021-12-21,Completed
34441,11480,2022-11-23,Completed
34442,11480,2022-03-17,Completed
34443,11481,2023-12-28,Returned
34444,11481,2021-01-30,Completed
34445,11481,2022-08-17,Completed
34446,11482,2023-02-20,Completed
34447,11482,2024-07-29,Completed
34448,11482,2024-01-22,Completed
34449,11482,2024-08-26,Completed
34450,11482,2022-05-21,Completed
34451,11483,2023-06-05,Completed
34452,11483,2022-11-10,Completed
34453,11484,2022-01-24,Completed
34454,11484,2022-10-05,Completed
34455,11484,2022-07-21,Returned
34456,11484,2024-05-26,Completed
34457,11485,2021-08-03,Completed
34458,11485,2024-06-15,Completed
34459,11485,2021-04-14,Completed
34460,11486,2022-05-26,Completed
34461,11486,2024-09-07,Completed
34462,11487,2023-01-22,Completed
34463,11487,2024-09-28,Completed
34464,11487,2021-08-16,Completed
34465,11487,2022-03-25,Completed
34466,11487,2023-04-16,Completed
34467,11487,2023-08-09,Completed
34468,11488,2022-05-30,Completed
34469,11489,2022-08-15,Completed
34470,11489,2024-01-20,Completed
34471,11489,2022-09-04,Completed
34472,11489,2022-05-21,Completed
34473,11489,2022-03-13,Returned
34474,11490,2022-10-18,Completed
34475,11490,2022-03-14,Completed
34476,11490,2021-11-30,Completed
34477,11490,2023-07-18,Cancelled
34478,11490,2024-11-10,Completed
34479,11490,2023-03-04,Completed
34480,11491,2024-11-12,Completed
34481,11491,2023-05-27,Completed
34482,11493,2023-06-29,Completed
34483,11493,2022-12-30,Completed
34484,11493,2023-12-03,Returned
34485,11493,2023-07-20,Completed
34486,11493,2021-12-04,Completed
34487,11493,2021-01-07,Completed
34488,11493,2024-02-16,Completed
34489,11494,2022-11-17,Completed
34490,11494,2024-12-08,Completed
34491,11495,2021-01-08,Completed
34492,11495,2024-09-17,Returned
34493,11496,2021-01-02,Completed
34494,11496,2022-03-13,Completed
34495,11496,2022-09-10,Completed
34496,11496,2022-09-29,Completed
34497,11497,2022-10-11,Completed
34498,11497,2021-04-03,Completed
34499,11498,2024-01-23,Completed
34500,11498,2024-08-28,Completed
34501,11498,2024-08-02,Completed
34502,11499,2024-11-11,Completed
34503,11499,2024-04-11,Completed
34504,11499,2024-06-20,Completed
34505,11500,2023-12-14,Completed
34506,11500,2022-07-16,Returned
34507,11500,2023-11-25,Completed
34508,11500,2021-09-12,Completed
34509,11501,2021-07-27,Completed
34510,11501,2023-12-24,Completed
34511,11501,2024-12-05,Completed
34512,11501,2022-09-30,Completed
34513,11501,2024-02-15,Completed
34514,11501,2021-06-08,Completed
34515,11501,2024-07-15,Completed
34516,11502,2024-12-14,Completed
34517,11502,2024-05-08,Completed
34518,11502,2021-08-01,Completed
34519,11503,2024-06-10,Completed
34520,11503,2022-04-12,Completed
34521,11503,2023-01-24,Returned
34522,11503,2021-06-22,Completed
34523,11504,2021-10-31,Completed
34524,11504,2024-09-28,Completed
34525,11504,2024-09-30,Completed
34526,11504,2021-02-03,Completed
34527,11505,2022-05-29,Completed
34528,11505,2021-09-08,Completed
34529,11506,2021-01-06,Completed
34530,11506,2022-09-06,Completed
34531,11507,2022-02-21,Completed
34532,11507,2024-01-08,Completed
34533,11507,2021-02-10,Completed
34534,11507,2024-01-26,Completed
34535,11509,2023-05-26,Completed
34536,11509,2021-04-10,Completed
34537,11510,2023-08-21,Completed
34538,11510,2023-10-02,Returned
34539,11510,2021-05-04,Completed
34540,11510,2024-02-02,Completed
34541,11510,2024-03-28,Completed
34542,11511,2024-07-06,Completed
34543,11511,2022-12-02,Returned
34544,11511,2024-02-22,Completed
34545,11511,2024-10-11,Completed
34546,11513,2021-01-22,Completed
34547,11513,2022-09-11,Cancelled
34548,11513,2022-11-03,Completed
34549,11513,2023-05-24,Completed
34550,11514,2021-12-22,Completed
34551,11514,2022-05-09,Completed
34552,11514,2022-04-07,Completed
34553,11515,2023-03-04,Completed
34554,11515,2023-08-05,Completed
34555,11515,2021-06-15,Completed
34556,11516,2023-12-31,Completed
34557,11516,2023-10-15,Completed
34558,11516,2021-02-05,Completed
34559,11516,2024-09-05,Completed
34560,11516,2021-09-08,Completed
34561,11517,2024-05-07,Returned
34562,11517,2024-01-12,Completed
34563,11517,2021-05-16,Completed
34564,11518,2024-08-12,Completed
34565,11518,2021-07-10,Completed
34566,11518,2022-02-16,Completed
34567,11519,2024-02-12,Completed
34568,11519,2021-02-14,Completed
34569,11519,2024-09-27,Completed
34570,11520,2023-07-06,Completed
34571,11520,2021-05-14,Completed
34572,11520,2022-05-04,Completed
34573,11520,2022-05-02,Returned
34574,11521,2024-05-16,Completed
34575,11521,2023-04-10,Completed
34576,11521,2021-06-10,Completed
34577,11521,2022-09-15,Completed
34578,11522,2023-01-31,Completed
34579,11522,2024-11-02,Completed
34580,11523,2021-10-29,Completed
34581,11523,2023-03-24,Completed
34582,11523,2021-12-02,Returned
34583,11524,2021-12-27,Completed
34584,11524,2023-07-24,Completed
34585,11524,2023-12-07,Completed
34586,11524,2023-06-29,Completed
34587,11525,2024-11-01,Returned
34588,11525,2022-12-09,Completed
34589,11525,2021-01-03,Completed
34590,11525,2024-07-27,Completed
34591,11526,2022-03-30,Completed
34592,11527,2023-08-11,Completed
34593,11527,2024-07-01,Completed
34594,11528,2023-03-15,Completed
34595,11528,2021-10-30,Completed
34596,11528,2022-05-12,Returned
34597,11529,2022-09-26,Completed
34598,11529,2024-08-14,Completed
34599,11529,2022-01-04,Completed
34600,11530,2021-10-14,Returned
34601,11530,2023-01-09,Completed
34602,11530,2023-01-01,Completed
34603,11530,2021-03-15,Completed
34604,11531,2021-11-29,Completed
34605,11531,2022-09-23,Completed
34606,11532,2021-04-19,Completed
34607,11533,2024-05-24,Completed
34608,11533,2024-06-08,Completed
34609,11533,2023-06-28,Completed
34610,11534,2021-12-09,Completed
34611,11534,2021-08-21,Completed
34612,11534,2023-02-23,Completed
34613,11534,2023-02-25,Completed
34614,11534,2024-06-06,Completed
34615,11535,2024-06-19,Completed
34616,11536,2023-09-27,Completed
34617,11536,2024-02-08,Completed
34618,11536,2023-02-05,Completed
34619,11537,2022-06-15,Completed
34620,11537,2024-10-01,Completed
34621,11537,2021-08-01,Completed
34622,11537,2022-05-08,Completed
34623,11537,2022-12-29,Completed
34624,11538,2022-10-26,Completed
34625,11539,2024-09-09,Completed
34626,11539,2024-05-30,Completed
34627,11539,2023-04-26,Completed
34628,11539,2024-06-20,Completed
34629,11539,2023-01-03,Completed
34630,11539,2022-06-25,Completed
34631,11540,2024-12-17,Completed
34632,11540,2023-10-22,Completed
34633,11541,2021-10-08,Returned
34634,11541,2022-09-23,Completed
34635,11542,2022-02-18,Completed
34636,11543,2022-01-23,Completed
34637,11543,2022-11-11,Completed
34638,11543,2024-12-08,Returned
34639,11543,2023-07-15,Completed
34640,11543,2023-11-22,Completed
34641,11544,2023-02-11,Completed
34642,11544,2024-12-02,Completed
34643,11544,2024-01-08,Completed
34644,11544,2024-05-02,Completed
34645,11544,2024-06-15,Returned
34646,11545,2023-07-09,Completed
34647,11545,2023-02-03,Completed
34648,11547,2024-02-15,Completed
34649,11547,2022-06-08,Completed
34650,11547,2021-08-02,Completed
34651,11547,2022-06-07,Completed
34652,11547,2022-04-18,Returned
34653,11547,2021-07-22,Completed
34654,11547,2021-06-05,Completed
34655,11548,2022-12-17,Completed
34656,11548,2021-05-21,Completed
34657,11548,2024-04-02,Completed
34658,11548,2024-07-02,Completed
34659,11548,2023-07-27,Completed
34660,11549,2024-07-20,Completed
34661,11549,2024-09-29,Completed
34662,11549,2021-07-04,Completed
34663,11549,2022-10-08,Completed
34664,11549,2023-03-28,Completed
34665,11549,2022-02-19,Completed
34666,11550,2024-01-10,Completed
34667,11550,2023-07-30,Completed
34668,11550,2024-09-06,Completed
34669,11551,2023-12-21,Completed
34670,11551,2022-06-02,Completed
34671,11551,2023-06-03,Completed
34672,11552,2023-05-15,Completed
34673,11552,2024-12-03,Completed
34674,11552,2021-09-23,Completed
34675,11553,2024-08-20,Returned
34676,11553,2024-03-05,Completed
34677,11554,2022-08-11,Completed
34678,11554,2021-12-05,Completed
34679,11554,2024-11-30,Completed
34680,11555,2024-12-24,Completed
34681,11555,2024-04-24,Completed
34682,11555,2022-04-28,Completed
34683,11555,2023-12-13,Completed
34684,11555,2023-06-28,Completed
34685,11555,2022-04-02,Completed
34686,11556,2023-10-12,Completed
34687,11556,2022-05-02,Completed
34688,11556,2024-06-21,Completed
34689,11557,2023-08-12,Completed
34690,11557,2024-12-12,Completed
34691,11557,2021-03-07,Completed
34692,11557,2022-05-22,Completed
34693,11558,2023-12-19,Completed
34694,11558,2021-11-24,Completed
34695,11559,2024-09-08,Completed
34696,11559,2022-12-24,Completed
34697,11559,2022-07-22,Completed
34698,11560,2024-05-04,Completed
34699,11560,2024-04-24,Completed
34700,11561,2023-09-26,Completed
34701,11561,2023-11-13,Completed
34702,11561,2024-06-16,Completed
34703,11561,2023-10-03,Cancelled
34704,11561,2022-02-25,Completed
34705,11561,2023-05-25,Completed
34706,11562,2023-08-03,Completed
34707,11562,2021-03-27,Completed
34708,11562,2022-03-05,Completed
34709,11562,2023-07-30,Completed
34710,11562,2023-09-09,Completed
34711,11562,2022-06-07,Cancelled
34712,11563,2023-12-31,Completed
34713,11563,2021-07-05,Completed
34714,11563,2024-03-30,Completed
34715,11564,2021-04-13,Completed
34716,11564,2024-01-09,Completed
34717,11564,2022-02-01,Completed
34718,11565,2021-06-24,Completed
34719,11565,2024-10-22,Returned
34720,11565,2021-01-17,Completed
34721,11565,2021-05-03,Completed
34722,11565,2021-01-11,Completed
34723,11566,2023-05-09,Completed
34724,11566,2023-08-15,Completed
34725,11567,2024-02-14,Returned
34726,11567,2023-04-10,Completed
34727,11567,2024-12-07,Completed
34728,11568,2022-12-22,Completed
34729,11568,2024-06-18,Completed
34730,11568,2023-09-28,Completed
34731,11569,2021-09-18,Completed
34732,11569,2022-08-07,Completed
34733,11569,2023-06-07,Completed
34734,11570,2023-11-28,Completed
34735,11571,2021-01-27,Completed
34736,11571,2022-06-30,Completed
34737,11571,2024-10-15,Completed
34738,11572,2023-08-18,Completed
34739,11572,2024-05-05,Completed
34740,11573,2022-04-23,Completed
34741,11573,2022-11-30,Completed
34742,11573,2021-05-31,Completed
34743,11573,2021-11-08,Completed
34744,11573,2023-02-06,Completed
34745,11573,2021-10-26,Completed
34746,11574,2023-07-09,Completed
34747,11575,2021-07-16,Completed
34748,11575,2024-09-13,Completed
34749,11575,2022-08-08,Completed
34750,11575,2024-07-05,Returned
34751,11575,2023-12-11,Returned
34752,11576,2022-08-18,Completed
34753,11576,2022-10-24,Completed
34754,11577,2023-07-04,Completed
34755,11577,2022-08-04,Completed
34756,11577,2024-04-06,Completed
34757,11577,2023-12-02,Completed
34758,11578,2024-08-25,Completed
34759,11578,2024-01-23,Completed
34760,11578,2023-08-08,Completed
34761,11578,2023-03-02,Completed
34762,11579,2021-04-21,Completed
34763,11579,2023-10-06,Completed
34764,11579,2023-04-04,Completed
34765,11580,2021-11-08,Returned
34766,11580,2024-04-05,Completed
34767,11580,2023-01-04,Returned
34768,11581,2024-01-20,Completed
34769,11581,2021-01-07,Completed
34770,11581,2021-10-24,Completed
34771,11581,2023-06-20,Completed
34772,11582,2022-02-21,Completed
34773,11582,2023-02-09,Completed
34774,11583,2024-02-21,Completed
34775,11583,2021-12-10,Completed
34776,11583,2024-01-02,Completed
34777,11584,2021-06-19,Completed
34778,11585,2024-04-18,Completed
34779,11585,2021-10-15,Completed
34780,11585,2024-03-13,Completed
34781,11585,2024-05-11,Completed
34782,11586,2023-08-31,Completed
34783,11586,2022-05-27,Completed
34784,11586,2024-07-08,Completed
34785,11586,2022-03-11,Completed
34786,11587,2023-08-25,Completed
34787,11587,2023-02-09,Completed
34788,11587,2021-03-12,Completed
34789,11587,2023-02-09,Completed
34790,11587,2022-06-29,Completed
34791,11589,2021-05-29,Completed
34792,11589,2022-04-03,Completed
34793,11590,2023-05-29,Completed
34794,11590,2023-09-02,Completed
34795,11591,2024-05-23,Completed
34796,11591,2023-02-08,Completed
34797,11591,2022-10-14,Completed
34798,11591,2023-02-09,Completed
34799,11591,2022-04-27,Completed
34800,11592,2021-04-04,Completed
34801,11593,2021-03-31,Completed
34802,11593,2021-08-27,Completed
34803,11593,2023-04-09,Completed
34804,11594,2022-09-22,Returned
34805,11594,2023-01-25,Completed
34806,11594,2022-01-24,Returned
34807,11594,2024-02-10,Completed
34808,11594,2021-05-29,Returned
34809,11594,2022-10-07,Completed
34810,11594,2024-05-17,Completed
34811,11595,2021-02-16,Completed
34812,11595,2024-12-08,Completed
34813,11595,2022-12-06,Completed
34814,11595,2022-01-07,Completed
34815,11595,2024-03-28,Returned
34816,11596,2021-05-21,Completed
34817,11596,2023-06-26,Completed
34818,11596,2024-12-05,Completed
34819,11597,2024-09-14,Completed
34820,11597,2023-03-24,Completed
34821,11597,2022-07-13,Completed
34822,11598,2021-03-12,Completed
34823,11598,2024-07-21,Completed
34824,11598,2022-02-23,Completed
34825,11599,2024-10-25,Completed
34826,11599,2024-12-12,Completed
34827,11599,2023-01-10,Completed
34828,11600,2023-04-06,Completed
34829,11600,2023-05-21,Completed
34830,11600,2021-08-07,Completed
34831,11600,2024-08-14,Completed
34832,11600,2022-06-10,Completed
34833,11600,2022-07-18,Completed
34834,11601,2022-08-22,Completed
34835,11601,2023-12-03,Returned
34836,11602,2022-10-16,Completed
34837,11602,2021-06-12,Returned
34838,11602,2021-10-15,Completed
34839,11603,2024-09-28,Completed
34840,11603,2023-04-20,Returned
34841,11603,2023-09-04,Completed
34842,11604,2024-12-23,Completed
34843,11604,2021-09-16,Completed
34844,11604,2024-03-23,Completed
34845,11605,2022-04-08,Completed
34846,11605,2021-03-18,Completed
34847,11606,2024-07-28,Returned
34848,11606,2023-03-20,Completed
34849,11608,2021-08-20,Completed
34850,11608,2023-05-12,Completed
34851,11608,2024-05-19,Completed
34852,11609,2023-11-07,Completed
34853,11609,2022-12-04,Completed
34854,11609,2024-02-11,Completed
34855,11610,2024-03-18,Completed
34856,11610,2021-07-26,Completed
34857,11610,2022-11-18,Returned
34858,11611,2023-09-20,Completed
34859,11611,2024-03-28,Completed
34860,11611,2022-03-27,Completed
34861,11611,2024-10-03,Completed
34862,11612,2021-02-28,Completed
34863,11614,2022-08-11,Completed
34864,11614,2022-04-28,Completed
34865,11614,2023-02-15,Completed
34866,11614,2024-06-12,Completed
34867,11615,2024-06-20,Returned
34868,11615,2021-03-13,Completed
34869,11615,2023-04-08,Completed
34870,11615,2023-03-29,Completed
34871,11616,2022-11-23,Completed
34872,11616,2021-02-22,Completed
34873,11616,2022-01-31,Completed
34874,11617,2022-03-28,Completed
34875,11618,2023-06-09,Returned
34876,11618,2021-05-07,Completed
34877,11619,2023-09-30,Completed
34878,11619,2022-09-25,Completed
34879,11620,2023-10-30,Returned
34880,11620,2021-02-06,Completed
34881,11620,2023-01-19,Completed
34882,11620,2023-12-27,Returned
34883,11620,2021-10-24,Completed
34884,11621,2021-01-28,Returned
34885,11621,2024-06-12,Completed
34886,11621,2021-08-22,Completed
34887,11621,2023-01-15,Completed
34888,11621,2023-12-18,Completed
34889,11622,2024-11-21,Completed
34890,11622,2022-07-18,Completed
34891,11622,2023-09-25,Completed
34892,11622,2023-04-08,Completed
34893,11622,2023-02-11,Completed
34894,11623,2023-07-02,Completed
34895,11623,2022-02-03,Completed
34896,11623,2024-10-12,Completed
34897,11623,2021-10-25,Completed
34898,11624,2024-09-27,Completed
34899,11625,2021-08-10,Completed
34900,11625,2024-02-27,Completed
34901,11625,2021-01-17,Returned
34902,11626,2022-07-11,Completed
34903,11626,2021-03-14,Completed
34904,11627,2021-02-17,Completed
34905,11628,2021-03-02,Completed
34906,11629,2024-04-24,Completed
34907,11629,2024-04-10,Completed
34908,11630,2023-07-12,Returned
34909,11631,2024-05-14,Completed
34910,11631,2023-10-31,Completed
34911,11631,2022-02-19,Completed
34912,11631,2023-11-07,Completed
34913,11631,2021-12-05,Completed
34914,11632,2022-08-29,Returned
34915,11632,2022-06-06,Completed
34916,11632,2023-07-18,Completed
34917,11633,2022-10-28,Returned
34918,11634,2024-03-02,Completed
34919,11634,2021-01-04,Completed
34920,11635,2024-06-18,Completed
34921,11635,2024-10-07,Completed
34922,11635,2023-01-30,Completed
34923,11635,2022-06-09,Completed
34924,11636,2022-03-10,Completed
34925,11636,2024-05-04,Completed
34926,11636,2024-06-27,Completed
34927,11636,2024-04-22,Completed
34928,11636,2022-06-20,Completed
34929,11636,2022-02-14,Returned
34930,11637,2024-01-16,Completed
34931,11637,2023-11-27,Returned
34932,11637,2021-10-18,Completed
34933,11638,2021-09-27,Completed
34934,11638,2021-11-25,Completed
34935,11638,2021-11-26,Completed
34936,11639,2024-08-29,Completed
34937,11639,2022-11-11,Completed
34938,11640,2021-01-14,Completed
34939,11640,2022-10-10,Completed
34940,11640,2024-04-05,Completed
34941,11640,2023-12-23,Completed
34942,11640,2023-07-10,Completed
34943,11641,2022-01-25,Completed
34944,11641,2021-10-27,Completed
34945,11641,2024-04-21,Completed
34946,11641,2022-04-08,Returned
34947,11642,2022-11-20,Completed
34948,11642,2021-07-27,Returned
34949,11643,2023-06-28,Completed
34950,11643,2023-11-17,Cancelled
34951,11643,2022-10-26,Completed
34952,11643,2023-06-20,Returned
34953,11643,2023-12-05,Completed
34954,11643,2023-10-26,Completed
34955,11643,2021-12-06,Completed
34956,11644,2021-09-02,Completed
34957,11644,2024-12-15,Completed
34958,11644,2021-06-11,Completed
34959,11645,2024-09-05,Completed
34960,11646,2022-05-28,Completed
34961,11646,2021-07-21,Returned
34962,11646,2023-06-11,Completed
34963,11647,2023-12-28,Returned
34964,11647,2023-06-18,Completed
34965,11648,2022-07-15,Completed
34966,11649,2023-06-10,Completed
34967,11649,2024-09-12,Completed
34968,11649,2022-09-08,Completed
34969,11649,2021-05-03,Completed
34970,11649,2024-03-01,Completed
34971,11650,2024-05-29,Returned
34972,11650,2022-12-03,Completed
34973,11650,2023-08-31,Completed
34974,11651,2021-02-24,Completed
34975,11652,2023-03-01,Completed
34976,11652,2023-03-25,Completed
34977,11652,2022-07-11,Completed
34978,11652,2024-06-19,Completed
34979,11653,2022-02-21,Completed
34980,11654,2023-04-25,Completed
34981,11655,2024-02-17,Completed
34982,11656,2024-01-10,Completed
34983,11657,2021-06-25,Completed
34984,11658,2023-05-20,Completed
34985,11658,2023-03-05,Completed
34986,11658,2021-08-04,Returned
34987,11659,2022-11-03,Returned
34988,11659,2022-02-19,Returned
34989,11659,2023-07-27,Completed
34990,11659,2024-05-27,Cancelled
34991,11660,2023-10-24,Completed
34992,11660,2024-02-12,Completed
34993,11661,2023-09-07,Completed
34994,11661,2024-06-10,Returned
34995,11661,2021-01-23,Cancelled
34996,11661,2024-12-05,Completed
34997,11661,2023-11-21,Returned
34998,11662,2023-07-05,Completed
34999,11662,2022-01-25,Completed
35000,11662,2021-05-11,Returned
35001,11662,2023-12-29,Completed
35002,11662,2021-10-13,Completed
35003,11662,2022-07-31,Completed
35004,11662,2024-10-12,Completed
35005,11663,2022-04-23,Returned
35006,11663,2023-01-22,Completed
35007,11663,2021-08-04,Cancelled
35008,11664,2022-04-09,Completed
35009,11664,2022-10-23,Completed
35010,11664,2021-11-13,Completed
35011,11665,2021-11-29,Completed
35012,11665,2021-02-22,Completed
35013,11665,2024-03-25,Completed
35014,11666,2021-11-03,Completed
35015,11666,2022-04-15,Completed
35016,11666,2022-06-12,Completed
35017,11667,2023-04-17,Completed
35018,11667,2023-12-13,Completed
35019,11668,2024-02-07,Completed
35020,11668,2022-03-20,Completed
35021,11669,2024-07-16,Completed
35022,11669,2021-01-07,Completed
35023,11669,2023-07-01,Completed
35024,11669,2023-10-19,Completed
35025,11670,2024-02-21,Completed
35026,11671,2024-12-13,Completed
35027,11671,2022-03-04,Completed
35028,11671,2021-10-25,Completed
35029,11671,2021-03-07,Completed
35030,11672,2023-02-26,Completed
35031,11672,2023-06-06,Completed
35032,11672,2024-12-16,Returned
35033,11673,2022-04-06,Completed
35034,11673,2022-01-19,Completed
35035,11673,2023-09-21,Completed
35036,11673,2024-03-08,Completed
35037,11673,2022-11-08,Completed
35038,11674,2024-09-03,Completed
35039,11675,2022-10-01,Returned
35040,11675,2022-10-15,Returned
35041,11676,2024-01-08,Completed
35042,11676,2022-04-06,Completed
35043,11677,2023-02-05,Completed
35044,11677,2024-08-30,Completed
35045,11677,2023-11-11,Completed
35046,11677,2021-03-02,Cancelled
35047,11678,2022-06-01,Completed
35048,11678,2022-04-26,Completed
35049,11678,2023-12-02,Completed
35050,11679,2023-01-05,Completed
35051,11679,2021-06-01,Completed
35052,11680,2024-05-17,Returned
35053,11680,2023-06-20,Completed
35054,11680,2023-06-07,Completed
35055,11681,2022-09-13,Completed
35056,11681,2021-07-03,Completed
35057,11681,2021-12-16,Completed
35058,11682,2024-03-11,Completed
35059,11682,2023-12-10,Completed
35060,11683,2024-09-19,Completed
35061,11683,2023-11-24,Completed
35062,11683,2023-11-12,Completed
35063,11683,2024-07-29,Completed
35064,11684,2024-07-04,Completed
35065,11684,2021-03-13,Completed
35066,11684,2022-11-10,Returned
35067,11685,2023-07-16,Completed
